2000/1/1,0:0:0,20.68
2000/1/1,0:0:0,19.63
2000/1/1,0:0:0,19.45
2000/1/1,0:0:0,20.07
2000/1/1,0:0:0,19.54
2000/1/1,0:0:0,20.59
2000/1/1,0:0:0,21.03
2000/1/1,0:0:0,20.24
2000/1/1,0:0:0,20.33
2000/1/1,0:0:0,20.68
2000/1/1,0:0:0,19.37
2000/1/1,0:0:0,19.72
2000/1/1,0:0:0,19.72
2000/1/1,0:0:0,19.72
2000/1/1,0:0:0,21.21
2000/1/1,0:0:0,21.21
2000/1/1,0:0:0,20.94
2000/1/1,0:0:0,19.72
2000/1/1,0:0:0,19.54
2000/1/1,0:0:0,21.03
2000/1/1,0:0:0,20.68
2000/1/1,0:0:0,20.85
2000/1/1,0:0:0,20.42
2000/1/1,0:0:0,21.03
2000/1/1,0:0:0,20.24
2000/1/1,0:0:0,19.98
2000/1/1,0:0:0,21.21
2000/1/1,0:0:0,21.91
2000/1/1,0:0:0,21.21
2000/1/1,0:0:0,19.54
2000/1/1,0:0:0,21.38
2000/1/1,0:0:0,20.68
2000/1/1,0:0:0,20.15
2000/1/1,0:0:0,20.77
2000/1/1,0:0:0,20.68
2000/1/1,0:0:0,21.38
2000/1/1,0:0:0,22.44
2000/1/1,0:0:0,22.17
2000/1/1,0:0:0,22.79
2000/1/1,0:0:0,21.91
2000/1/1,0:0:0,21.38
2000/1/1,0:0:0,21.73
2000/1/1,0:0:0,21.12
2000/1/1,0:0:0,21.47
2000/1/1,0:0:0,20.68
2000/1/1,0:0:0,20.59
2000/1/1,0:0:0,20.85
2000/1/1,0:0:0,20.33
2000/1/1,0:0:0,22.26
2000/1/1,0:0:0,21.73
2000/1/1,0:0:0,21.47
2000/1/1,0:0:0,20.85
2000/1/1,0:0:0,21.12
2000/1/1,0:0:0,22.70
2000/1/1,0:0:0,22.08
2000/1/1,0:0:0,24.20
2000/1/1,0:0:0,24.20
2000/1/1,0:0:0,23.05
2000/1/1,0:0:0,21.91
2000/1/1,0:0:0,22.00
2000/1/1,0:0:0,21.12
2000/1/1,0:0:0,20.77
2000/1/1,0:0:0,21.56
2000/1/1,0:0:0,22.35
2000/1/1,0:0:0,22.26
2000/1/1,0:0:0,23.58
2000/1/1,0:0:0,22.70
2000/1/1,0:0:0,22.17
2000/1/1,0:0:0,21.73
2000/1/1,0:0:0,22.00
2000/1/1,0:0:0,19.89
2000/1/1,0:0:0,19.72
2000/1/1,0:0:0,20.50
2000/1/1,0:0:0,20.07
2000/1/1,0:0:0,20.59
2000/1/1,0:0:0,21.29
2000/1/1,0:0:0,20.68
2000/1/1,0:0:0,20.07
2000/1/1,0:0:0,22.17
2000/1/1,0:0:0,21.82
2000/1/1,0:0:0,20.33
2000/1/1,0:0:0,20.77
2000/1/1,0:0:0,22.26
2000/1/1,0:0:0,23.14
2000/1/1,0:0:0,22.08
2000/1/1,0:0:0,21.82
2000/1/1,0:0:0,22.79
2000/1/1,0:0:0,23.32
2000/1/1,0:0:0,22.26
2000/1/1,0:0:0,22.35
2000/1/1,0:0:0,23.93
2000/1/1,0:0:0,24.91
2000/1/1,0:0:0,23.32
2000/1/1,0:0:0,22.96
2000/1/1,0:0:0,23.05
2000/1/1,0:0:0,23.85
2000/1/1,0:0:0,21.73
